question_id,config,judge,dim,score
question_50,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_50,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_11,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,1
question_11,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,1
question_11,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,1
question_11,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_29,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,3
question_29,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_29,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_29,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_30,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_30,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_30,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_30,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_31,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,3
question_31,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,3
question_31,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_31,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_12,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_12,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_12,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_12,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_32,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,1
question_32,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,1
question_32,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,1
question_32,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_13,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_13,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,4
question_13,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,4
question_13,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,5
question_43,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,3
question_43,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,3
question_43,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_43,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_14,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,4
question_14,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,3
question_14,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_14,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_33,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_33,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,3
question_33,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,3
question_33,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_2,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,3
question_2,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_2,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_2,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_34,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_34,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,5
question_34,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,3
question_34,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,4
question_15,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_15,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,5
question_15,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_15,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_44,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,3
question_44,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_44,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_44,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_51,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_51,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_51,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_51,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_16,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_16,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,5
question_16,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,5
question_16,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,5
question_17,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_17,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,5
question_17,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,4
question_17,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,5
question_52,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,4
question_52,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,3
question_52,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_52,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_53,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,3
question_53,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_53,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_53,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_35,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_35,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,5
question_35,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,5
question_35,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,5
question_36,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_36,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_36,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_36,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_3,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_3,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_3,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_3,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_45,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,4
question_45,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,4
question_45,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_45,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_37,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_37,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,1
question_37,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,1
question_37,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_18,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_18,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,5
question_18,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_18,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_19,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_19,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,5
question_19,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,3
question_19,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,3
question_20,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,4
question_20,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,3
question_20,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_20,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,3
question_38,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_38,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_38,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_38,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,2
question_21,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,5
question_21,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,5
question_21,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,4
question_21,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,5
question_22,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,relevance,2
question_22,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,completeness,2
question_22,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,specificity,2
question_22,benchmarking-qwen27b-off-bare-llm-20260418_045558,glm-5.1,helpfulness,1
question_46,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_46,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,4
question_46,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_46,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_46,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_1,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_1,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,4
question_1,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,2
question_1,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,3
question_1,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,1
question_23,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,1
question_23,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,1
question_23,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,1
question_23,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,1
question_23,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,2
question_39,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_39,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_39,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_39,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_39,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_24,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,1
question_24,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,1
question_24,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,1
question_24,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,1
question_24,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_25,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_25,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_25,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_25,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_25,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_26,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,4
question_26,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_26,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_26,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_26,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_47,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_47,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,3
question_47,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,2
question_47,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,3
question_47,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,2
question_40,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_40,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_40,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_40,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_40,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_27,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_27,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_27,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,2
question_27,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,3
question_27,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,1
question_48,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,4
question_48,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,3
question_48,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,3
question_48,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,3
question_48,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,3
question_41,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_41,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_41,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_41,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_41,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_42,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_42,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_42,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_42,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_42,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_4,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_4,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_4,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_4,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_4,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_6,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,3
question_6,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,2
question_6,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_6,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,2
question_6,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_7,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,4
question_7,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,3
question_7,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,2
question_7,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,3
question_7,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,1
question_5,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_5,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_5,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_5,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,4
question_5,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,3
question_8,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_8,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_8,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_8,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_8,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_9,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,3
question_9,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,2
question_9,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,3
question_9,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,2
question_9,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_28,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_28,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,4
question_28,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_28,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_28,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_10,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_10,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_10,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_10,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_10,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_49,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_49,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_49,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_49,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_49,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,5
question_50,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_50,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,4
question_50,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,2
question_50,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,1
question_50,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,1
question_11,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_11,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_11,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_11,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_11,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,5
question_29,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_29,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_29,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_29,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_29,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_30,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_30,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_30,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_30,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_30,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_31,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_31,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_31,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_31,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_31,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_12,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_12,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_12,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,3
question_12,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,4
question_12,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,2
question_32,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,3
question_32,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,3
question_32,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,3
question_32,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,3
question_32,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,3
question_13,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_13,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,4
question_13,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,3
question_13,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,4
question_43,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_43,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_43,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_43,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_43,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_14,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,1
question_14,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,1
question_14,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,1
question_14,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,1
question_14,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,2
question_33,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_33,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_33,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_33,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_33,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_2,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_2,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_2,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_2,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_2,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_34,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_34,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_34,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,3
question_34,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,4
question_34,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,3
question_15,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_15,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_15,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_15,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_15,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_44,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_44,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_44,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_44,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,4
question_44,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,3
question_51,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_51,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_51,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,5
question_51,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_51,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_16,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_16,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_16,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_16,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_16,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,3
question_17,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_17,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_17,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
question_17,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,helpfulness,5
question_17,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,source_faithfulness,4
question_52,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,relevance,5
question_52,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,completeness,5
question_52,benchmarking-qwen27b-off-multi-20260418_024237,glm-5.1,specificity,4
